mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0194427490234375,0.03692174647238781,0.018701744079589844,0.001720461291329911,0.8,0.2,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.8516915188405407,0.8813283699059561,0.8382384824841854,0.8780294471153847,0.8883581923892386,0.8675292021470613,0.019200507704893975,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3859053611755372,0.09418220680575193,0.02790241241455078,0.004193007925662384,0.8,0.2,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.8678370792564991,0.8731869256842806,0.8289828417766619,0.8711890050653572,0.8716549227424489,0.8625701549050495,0.01688420268672624,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3756057262420653,0.10292920907954188,0.03287320137023926,0.00983382278007736,0.8,0.2,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8558320721390884,0.8814064767223881,0.842089306066168,0.8823415126303179,0.8842420474411823,0.8691822829998289,0.017097662242644522,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.997900915145874,0.054646728976453486,0.01978583335876465,0.0009511651576085436,0.8,0.2,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.8556069112737681,0.87748538062565,0.8374298928386815,0.8799417021048642,0.8798026311519564,0.8660533035989839,0.01697675329694118,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0572229385375977,0.06354104504685502,0.02051997184753418,0.003052852549745245,0.8,0.2,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.8597799942607287,0.8715240781975209,0.8380161790065815,0.8796951361981348,0.8734631850153803,0.8644957145356692,0.014725757440545162,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4841582298278808,0.06748971060835961,0.021349620819091798,0.00156931612210376,0.8,0.2,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.8536505832015417,0.8751547759433963,0.8332143001985776,0.8795125313122583,0.8796354166666667,0.8642335214644881,0.018243524809427984,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4994228839874268,0.09055263094068064,0.022950410842895508,0.0028761183465580878,0.8,0.2,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.8597799942607287,0.8754433254152144,0.8425090229548076,0.8754274295586382,0.8837455930895738,0.8673810730557925,0.014655623883605867,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.7979074001312256,0.15568434504315973,0.024287939071655273,0.005956441001946603,0.8,0.2,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.8595851504645748,0.8771617032392894,0.8354878309349658,0.8731735187601006,0.8798026311519564,0.8650421669101774,0.01633469406996052,72,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5410356044769287,0.0961462868847784,0.020602321624755858,0.0011493824700911951,0.8,0.2,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.8577764015057975,0.8755131233884199,0.8444480127360561,0.8796429074988282,0.8814406488793401,0.8677642188016884,0.014363811936654218,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.49666447639465333,0.03430142419137804,0.014419031143188477,0.0023437313201170452,1.0,0.01,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8748234174497703,0.8636884005419371,0.8437515562304012,0.876271473381801,0.8532912168579471,0.8623652128923712,0.012483167751114178,97,0.8933202436258443,0.8880984262252167,0.8973281010267459,0.8953593902351626,0.8915150116871083,0.8931242345600156,0.003179785571039344
0.415578556060791,0.03267743788561952,0.011678934097290039,0.00031947513119634947,1.0,0.01,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.8790368890160377,0.861651444676037,0.8416379721750383,0.8720485737431275,0.8488055590823412,0.8606360877385164,0.013933808362531008,104,0.8931247129566741,0.8841120051001264,0.8951767952972548,0.8908610026041667,0.8920924476272948,0.8910733927171034,0.0037574014287516315
0.7979389667510987,0.03645496535656346,0.014722681045532227,0.0013969096259292555,1.0,0.01,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8767355246011541,0.869871392361141,0.8475378122341494,0.8847637731079918,0.8653376313998952,0.8688492267408663,0.012514143939428495,19,0.9013453255304072,0.9010526708460941,0.9127154902694684,0.9041418204472613,0.9018252412354435,0.9042161096657348,0.00438657014313749
0.7256305694580079,0.013308770180566917,0.01530766487121582,0.0017112252312770355,1.0,0.01,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.8767096815158077,0.8699017078133034,0.8450369371482176,0.8786129112139531,0.8594660439468481,0.865945456327626,0.012418807044904204,62,0.8978968388963563,0.9028270464278292,0.9073942257042833,0.9048521890623403,0.9002434725178271,0.9026427545217273,0.0033398297008065737
